StudentID,Name,SectionID,Scheme
S5096,MFPNS,SEC41,B
S5097,MTROY,SEC41,B
S5098,WXZVN,SEC41,B
S5099,TUSDB,SEC41,B
S5100,RUAYM,SEC42,B
S5101,OQKVC,SEC42,B
S5102,EQDZI,SEC42,B
S5103,ZZYFY,SEC42,B
S5104,MIYJF,SEC42,B
S5105,BMSDW,SEC42,B
S5106,PIDIS,SEC42,B
S5107,VBEZE,SEC42,B
S5108,HFVYO,SEC42,B
S5109,YWZKQ,SEC42,B
S5110,HRHEL,SEC42,B
S5111,XFOPW,SEC42,B
S5112,BYLWJ,SEC42,B
S5113,FBPGP,SEC42,B
S5114,SECJR,SEC42,B
S5115,JMPHM,SEC42,B
S5116,FOGMY,SEC42,B
S5117,VFWNV,SEC42,B
S5118,JEXIQ,SEC42,B
S5119,YNVXP,SEC42,B
S5120,WSGOO,SEC42,B
S5121,BMUFU,SEC42,B
S5122,CUIZS,SEC42,B
S5123,MFOYL,SEC42,B
S5124,YISPL,SEC42,B
S5125,ROCVO,SEC42,B
S5126,PPMXU,SEC42,B
S5127,NFTWB,SEC42,B
S5128,HMFAX,SEC42,B
S5129,VJKRZ,SEC42,B
S5130,GGLRL,SEC42,B
S5131,SGCCQ,SEC42,B
S5132,PGRNI,SEC42,B
S5133,EGUBK,SEC42,B
S5134,MYPJQ,SEC42,B
S5135,RHGZJ,SEC42,B
S5136,BPHGP,SEC42,B
S5137,FOILY,SEC42,B
S5138,GVEIY,SEC42,B
S5139,EBHRA,SEC42,B
S5140,JFVMA,SEC42,B
S5141,WJHVE,SEC42,B
S5142,ZSIPM,SEC42,B
S5143,DTVLL,SEC42,B
S5144,CHWTB,SEC42,B
S5145,TBRIL,SEC42,B
S5146,TALPD,SEC42,B
S5147,TJMKO,SEC42,B
S5148,LQFNK,SEC42,B
S5149,XJROT,SEC42,B
S5150,DLZFG,SEC42,B
S5151,FVEFQ,SEC42,B
S5152,LXGVK,SEC42,B
S5153,LAJCF,SEC42,B
S5154,PRHLN,SEC42,B
S5155,FGFQD,SEC42,B
S5156,PPZTU,SEC42,B
S5157,LYYYD,SEC42,B
S5158,ZCEFF,SEC42,B
S5159,AXQPM,SEC42,B
S5160,IMDHK,SEC42,B
S5161,QAIOE,SEC42,B
S5162,UTUWJ,SEC42,B
S5163,JIXGA,SEC42,B
S5164,JIWIL,SEC42,B
S5165,UCEEE,SEC42,B
S5166,ICFYK,SEC42,B
S5167,CVTPT,SEC42,B
S5168,WGOFT,SEC42,B
S5169,XJYMW,SEC42,B
S5170,WNBIA,SEC42,B
S5171,OITOB,SEC42,B
S5172,HOUTF,SEC42,B
S5173,RNBVH,SEC42,B
S5174,OLOSZ,SEC42,B
S5175,IYYHU,SEC42,B
S5176,KIFOE,SEC42,B
S5177,NCMIK,SEC42,B
S5178,MLGJY,SEC42,B
S5179,LIMDN,SEC42,B
S5180,RTDFG,SEC42,B
S5181,KFCOZ,SEC42,B
S5182,ITNKI,SEC42,B
S5183,WRDIW,SEC42,B
S5184,SXNCK,SEC42,B
S5185,MKWJJ,SEC42,B
S5186,EXFET,SEC42,B
S5187,VWJIA,SEC42,B
S5188,FTCPO,SEC42,B
S5189,IBWMV,SEC42,B
S5190,ZBSNA,SEC42,B
S5191,LTDSG,SEC42,B
S5192,ADDDB,SEC42,B
S5193,OSSEU,SEC42,B
S5194,BXUNG,SEC42,B
S5195,QOWZO,SEC42,B
S5196,EGYGS,SEC42,B
S5197,VURJH,SEC42,B
S5198,HDELK,SEC42,B
S5199,KYCMD,SEC42,B
S5200,WUPKR,SEC43,B
S5201,KOBGB,SEC43,B
S5202,BZIUZ,SEC43,B
S5203,JAVHX,SEC43,B
S5204,UBJYQ,SEC43,B
S5205,VRYXJ,SEC43,B
S5206,TATXW,SEC43,B
S5207,KQGPH,SEC43,B
S5208,PTSJN,SEC43,B
S5209,UUHTA,SEC43,B
S5210,DMXLH,SEC43,B
S5211,EIWYI,SEC43,B
S5212,OUJIT,SEC43,B
S5213,BKNIG,SEC43,B
S5214,QXXAF,SEC43,B
S5215,XBFFU,SEC43,B
S5216,FFLVM,SEC43,B
S5217,BGENA,SEC43,B
S5218,PWJYI,SEC43,B
S5219,CNIJI,SEC43,B
S5220,TQRYO,SEC43,B
S5221,TJDOD,SEC43,B
S5222,YBXYB,SEC43,B
S5223,UDHIH,SEC43,B
S5224,MHIAG,SEC43,B
S5225,KWCGF,SEC43,B
S5226,VFUFK,SEC43,B
S5227,JEYXR,SEC43,B
S5228,SNMXZ,SEC43,B
S5229,UXAVT,SEC43,B
S5230,SVIRN,SEC43,B
S5231,GBQCD,SEC43,B
S5232,EVYPR,SEC43,B
S5233,CGNYQ,SEC43,B
S5234,NKLQL,SEC43,B
S5235,RLHJG,SEC43,B
S5236,PIHEE,SEC43,B
S5237,CPQQW,SEC43,B
S5238,AIJMR,SEC43,B
S5239,KCZLP,SEC43,B
S5240,RMLKB,SEC43,B
S5241,WKWQL,SEC43,B
S5242,PCEGW,SEC43,B
S5243,SQQOQ,SEC43,B
S5244,METSQ,SEC43,B
S5245,WCRYM,SEC43,B
S5246,ITIJE,SEC43,B
S5247,FXBXH,SEC43,B
S5248,EQTPD,SEC43,B
S5249,CTQIH,SEC43,B
S5250,KDXAB,SEC43,B
S5251,LTAXA,SEC43,B
S5252,TCWJN,SEC43,B
S5253,GCKLG,SEC43,B
S5254,JEKLP,SEC43,B
S5255,FSZQU,SEC43,B
S5256,RKFQO,SEC43,B
S5257,YJICQ,SEC43,B
S5258,VSRNY,SEC43,B
S5259,LGCCT,SEC43,B
S5260,ULRUP,SEC43,B
S5261,EQIZV,SEC43,B
S5262,PYBPA,SEC43,B
S5263,AKSWN,SEC43,B
S5264,MZLOZ,SEC43,B
S5265,JZYUA,SEC43,B
S5266,VQSCZ,SEC43,B
S5267,EOTMY,SEC43,B
S5268,OLHBL,SEC43,B
S5269,JMQBO,SEC43,B
S5270,YGBYR,SEC43,B
S5271,RVCGM,SEC43,B
S5272,LXGWH,SEC43,B
S5273,HRJOL,SEC43,B
S5274,STUYJ,SEC43,B
S5275,QKQMF,SEC43,B
S5276,GOYPX,SEC43,B
S5277,UVTEJ,SEC43,B
S5278,XGYKS,SEC43,B
S5279,EWGGT,SEC43,B
S5280,TWRQK,SEC43,B
S5281,CHMJV,SEC43,B
S5282,HWLUZ,SEC43,B
S5283,IQGGS,SEC43,B
S5284,QQWCU,SEC43,B
S5285,GWPRS,SEC43,B
S5286,QZXCF,SEC43,B
S5287,INAJQ,SEC43,B
S5288,YBDCU,SEC43,B
S5289,OHMIA,SEC43,B
S5290,YOATN,SEC43,B
S5291,OWRUL,SEC43,B
S5292,FMKKR,SEC43,B
S5293,IGXJJ,SEC43,B
S5294,VXEWN,SEC43,B
S5295,KOSGW,SEC43,B
S5296,HVWGK,SEC43,B
S5297,MWAOU,SEC43,B
S5298,VCKSF,SEC43,B
S5299,PRBVF,SEC43,B
S5300,KGQIU,SEC44,B
S5301,BPLKM,SEC44,B
S5302,GSYOC,SEC44,B
S5303,CXWCE,SEC44,B
S5304,MJEBX,SEC44,B
S5305,WGBFI,SEC44,B
S5306,KURSR,SEC44,B
S5307,TASMK,SEC44,B
S5308,KDCJW,SEC44,B
S5309,RKANO,SEC44,B
S5310,PHVSM,SEC44,B
S5311,TZSGZ,SEC44,B
S5312,KZHON,SEC44,B
S5313,JFUGT,SEC44,B
S5314,GSKCY,SEC44,B
S5315,XWFPS,SEC44,B
S5316,THVEY,SEC44,B
S5317,ZQYTW,SEC44,B
S5318,EMWKB,SEC44,B
S5319,THFAD,SEC44,B
S5320,ILHBC,SEC44,B
S5321,FSRTB,SEC44,B
S5322,UVQVF,SEC44,B
S5323,MSEWE,SEC44,B
S5324,LOTOD,SEC44,B
S5325,DUCHF,SEC44,B
S5326,GRBRY,SEC44,B
S5327,GTIZZ,SEC44,B
S5328,SLDAD,SEC44,B
S5329,BBZKX,SEC44,B
S5330,JMSPT,SEC44,B
S5331,CATRU,SEC44,B
S5332,SNXFZ,SEC44,B
S5333,ADDZT,SEC44,B
S5334,MMPZR,SEC44,B
S5335,IIPIF,SEC44,B
S5336,LFEPU,SEC44,B
S5337,AFXAL,SEC44,B
S5338,ZBSHH,SEC44,B
S5339,MLCBE,SEC44,B
S5340,IHYRE,SEC44,B
S5341,HHHMM,SEC44,B
S5342,GJOXQ,SEC44,B
S5343,XFGEU,SEC44,B
S5344,SJKLE,SEC44,B
S5345,NRHNP,SEC44,B
S5346,LQJAJ,SEC44,B
S5347,KFJIB,SEC44,B
S5348,UNJZT,SEC44,B
S5349,PRZNR,SEC44,B
S5350,KFHQT,SEC44,B
S5351,YEPCW,SEC44,B
S5352,SVXZD,SEC44,B
S5353,BXZAC,SEC44,B
S5354,WXRKS,SEC44,B
S5355,CAGLA,SEC44,B
S5356,ZAJJN,SEC44,B
S5357,KGZAN,SEC44,B
S5358,ZUFMV,SEC44,B
S5359,LKJQV,SEC44,B
S5360,VGOJO,SEC44,B
S5361,QUOVP,SEC44,B
S5362,ZOHOP,SEC44,B
S5363,NFVUW,SEC44,B
S5364,HOEQI,SEC44,B
S5365,VNQEN,SEC44,B
S5366,PXBHX,SEC44,B
S5367,UKSQU,SEC44,B
S5368,ASIOJ,SEC44,B
S5369,TMAYY,SEC44,B
S5370,XJOAE,SEC44,B
S5371,TKKER,SEC44,B
S5372,GTRIZ,SEC44,B
S5373,GKNUD,SEC44,B
S5374,ZRVVI,SEC44,B
S5375,MYDWO,SEC44,B
S5376,ABQNM,SEC44,B
S5377,TVCQX,SEC44,B
S5378,RDWDP,SEC44,B
S5379,EERJS,SEC44,B
S5380,WCEAK,SEC44,B
S5381,BDLPO,SEC44,B
S5382,EMXCZ,SEC44,B
S5383,IFRPM,SEC44,B
S5384,UKCZL,SEC44,B
S5385,KEYXA,SEC44,B
S5386,XOEND,SEC44,B
S5387,WSXPH,SEC44,B
S5388,DJDEN,SEC44,B
S5389,FAGEE,SEC44,B
S5390,RORRR,SEC44,B
S5391,EIYOC,SEC44,B
S5392,GURSG,SEC44,B
S5393,DJNDY,SEC44,B
S5394,ATOFN,SEC44,B
S5395,RLYAW,SEC44,B
S5396,ZCOFD,SEC44,B
S5397,KQOBL,SEC44,B
S5398,FAVXP,SEC44,B
S5399,DEGYK,SEC44,B
S5400,ZIQDU,SEC45,B
S5401,TVMRV,SEC45,B
S5402,GTTAM,SEC45,B
S5403,QLMIT,SEC45,B
S5404,HIEZL,SEC45,B
S5405,PPNNE,SEC45,B
S5406,YJZMT,SEC45,B
S5407,RZUSN,SEC45,B
S5408,ZKKWX,SEC45,B
S5409,LRQCY,SEC45,B
S5410,EYMFX,SEC45,B
S5411,MYYGL,SEC45,B
S5412,HMZZF,SEC45,B
S5413,XRWJI,SEC45,B
S5414,JNZUC,SEC45,B
S5415,ZCJVQ,SEC45,B
S5416,HXYRF,SEC45,B
S5417,ZDWNM,SEC45,B
S5418,VECJF,SEC45,B
S5419,RDVAT,SEC45,B
S5420,XEGLV,SEC45,B
S5421,QMRKO,SEC45,B
S5422,CRDUJ,SEC45,B
S5423,JTJWB,SEC45,B
S5424,QKAJZ,SEC45,B
S5425,DFFRI,SEC45,B
S5426,XUTZG,SEC45,B
S5427,WVYSE,SEC45,B
S5428,QQSOO,SEC45,B
S5429,YPDRD,SEC45,B
S5430,GUJFX,SEC45,B
S5431,SFCRV,SEC45,B
S5432,HXHCE,SEC45,B
S5433,ITBSO,SEC45,B
S5434,LQQWA,SEC45,B
S5435,XQLEQ,SEC45,B
S5436,SNDVA,SEC45,B
S5437,APVLN,SEC45,B
S5438,QIQLF,SEC45,B
S5439,XUAND,SEC45,B
S5440,YCVPC,SEC45,B
S5441,LVMQG,SEC45,B
S5442,WVION,SEC45,B
S5443,VKKYK,SEC45,B
S5444,JPSTZ,SEC45,B
S5445,NBTOA,SEC45,B
S5446,HKFLR,SEC45,B
S5447,XSVJK,SEC45,B
S5448,VIUHQ,SEC45,B
S5449,DVXFY,SEC45,B
S5450,JKJJE,SEC45,B
S5451,UQKUQ,SEC45,B
S5452,KXRLC,SEC45,B
S5453,HBUAU,SEC45,B
S5454,IXNDH,SEC45,B
S5455,KXHDW,SEC45,B
S5456,HJNZI,SEC45,B
S5457,NPZOO,SEC45,B
S5458,PUQOG,SEC45,B
S5459,OZJLI,SEC45,B
S5460,GVCSL,SEC45,B
S5461,OQNOP,SEC45,B
S5462,YZBGX,SEC45,B
S5463,RFCET,SEC45,B
S5464,EZZFJ,SEC45,B
S5465,CTHKY,SEC45,B
S5466,HXPGX,SEC45,B
S5467,WSTYC,SEC45,B
S5468,SOMMF,SEC45,B
S5469,RHBWA,SEC45,B
S5470,FHPWZ,SEC45,B
S5471,QANXX,SEC45,B
S5472,ZFMDE,SEC45,B
S5473,JBEHS,SEC45,B
S5474,ROSFT,SEC45,B
S5475,HAZVX,SEC45,B
S5476,QMPDZ,SEC45,B
S5477,BEQIU,SEC45,B
S5478,BQGMN,SEC45,B
S5479,AANBJ,SEC45,B
S5480,HJCRC,SEC45,B
S5481,ISUEN,SEC45,B
S5482,DPDEG,SEC45,B
S5483,POIDX,SEC45,B
S5484,CYAZU,SEC45,B
S5485,GTXFV,SEC45,B
S5486,IFHRZ,SEC45,B
S5487,UPDTY,SEC45,B
S5488,GNDKO,SEC45,B
S5489,SKVGF,SEC45,B
S5490,FOTUF,SEC45,B
S5491,CSNHS,SEC45,B
S5492,BIFNI,SEC45,B
S5493,JFNAZ,SEC45,B
S5494,POFQR,SEC45,B
S5495,CIAJZ,SEC45,B
S5496,XJSZG,SEC45,B
S5497,IFMZJ,SEC45,B
S5498,BYPOZ,SEC45,B
S5499,DPQZH,SEC45,B
S5500,WIQNJ,SEC46,B
S5501,TPMLK,SEC46,B
S5502,KGRWV,SEC46,B
S5503,IZPNU,SEC46,B
S5504,KDYZV,SEC46,B
S5505,AYRYO,SEC46,B
S5506,BQWIB,SEC46,B
S5507,EKODC,SEC46,B
S5508,HCCWR,SEC46,B
S5509,GTPEI,SEC46,B
S5510,QOOOD,SEC46,B
S5511,YOKUE,SEC46,B
S5512,JLVHQ,SEC46,B
S5513,OMAGD,SEC46,B
S5514,JXXZE,SEC46,B
S5515,LBFJC,SEC46,B
S5516,TRHQC,SEC46,B
S5517,EXNUU,SEC46,B
S5518,EAFBN,SEC46,B
S5519,ODKPH,SEC46,B
S5520,LECWB,SEC46,B
S5521,DZVRK,SEC46,B
S5522,KUHJT,SEC46,B
S5523,AFSXS,SEC46,B
S5524,RAIVZ,SEC46,B
S5525,LUHBR,SEC46,B
S5526,RDQLY,SEC46,B
S5527,OKAXV,SEC46,B
S5528,ABBKP,SEC46,B
S5529,IGLRC,SEC46,B
S5530,NCHUP,SEC46,B
S5531,AWLAO,SEC46,B
S5532,TIOMG,SEC46,B
S5533,JKACI,SEC46,B
S5534,OKRFW,SEC46,B
S5535,SKTVU,SEC46,B
S5536,TSVKV,SEC46,B
S5537,COEMS,SEC46,B
S5538,NCGMU,SEC46,B
S5539,CFEFY,SEC46,B
S5540,IFTNQ,SEC46,B
S5541,XYDGV,SEC46,B
S5542,OFYIA,SEC46,B
S5543,ZTETP,SEC46,B
S5544,BHNCD,SEC46,B
S5545,VINMV,SEC46,B
S5546,UJWXP,SEC46,B
S5547,JMSTP,SEC46,B
S5548,IETAT,SEC46,B
S5549,FKBAX,SEC46,B
S5550,SXXTC,SEC46,B
S5551,GGBJE,SEC46,B
S5552,SEXIY,SEC46,B
S5553,TVTXQ,SEC46,B
S5554,CZYTS,SEC46,B
S5555,CJLXJ,SEC46,B
S5556,QKIMA,SEC46,B
S5557,YLULT,SEC46,B
S5558,MXKLF,SEC46,B
S5559,GDQTX,SEC46,B
S5560,WSCHE,SEC46,B
S5561,QYHBM,SEC46,B
S5562,TTEBB,SEC46,B
S5563,ECLHF,SEC46,B
S5564,BXINY,SEC46,B
S5565,UIJAV,SEC46,B
S5566,KDMOF,SEC46,B
S5567,ZEGMG,SEC46,B
S5568,JVXAF,SEC46,B
S5569,BAFTN,SEC46,B
S5570,WPNEV,SEC46,B
S5571,ETYQI,SEC46,B
S5572,WOZKL,SEC46,B
S5573,CNHZD,SEC46,B
S5574,IOHLF,SEC46,B
S5575,OSFIX,SEC46,B
S5576,BKGXS,SEC46,B
S5577,IMXIH,SEC46,B
S5578,FBTYX,SEC46,B
S5579,SJFTA,SEC46,B
S5580,HNGYT,SEC46,B
S5581,CHSFF,SEC46,B
S5582,WIANI,SEC46,B
S5583,IAOGW,SEC46,B
S5584,GMANQ,SEC46,B
S5585,NVTED,SEC46,B
S5586,BJQFQ,SEC46,B
S5587,NUKUY,SEC46,B
S5588,NKTIF,SEC46,B
S5589,ZZNLJ,SEC46,B
S5590,VOYQO,SEC46,B
S5591,MYYSH,SEC46,B
S5592,NPPWU,SEC46,B
S5593,TZUHC,SEC46,B
S5594,FHYZG,SEC46,B
S5595,THACC,SEC46,B
S5596,BVWNK,SEC46,B
S5597,LYAGT,SEC46,B
S5598,LWFAL,SEC46,B
S5599,YOSSF,SEC46,B
S5600,FJHLM,SEC47,B
S5601,LEMFC,SEC47,B
S5602,UZXPN,SEC47,B
S5603,KXRFN,SEC47,B
S5604,AMCUK,SEC47,B
S5605,BXVRC,SEC47,B
S5606,LNLBH,SEC47,B
S5607,ZVZMR,SEC47,B
S5608,AGTGO,SEC47,B
S5609,ESWJS,SEC47,B
S5610,ZPGWM,SEC47,B
S5611,CSGQF,SEC47,B
S5612,GBYRN,SEC47,B
S5613,LVNRL,SEC47,B
S5614,IKHSA,SEC47,B
S5615,CTHEG,SEC47,B
S5616,KUAUC,SEC47,B
S5617,JSFWW,SEC47,B
S5618,WPAYA,SEC47,B
S5619,UAPWY,SEC47,B
S5620,MWTYF,SEC47,B
S5621,GMUVN,SEC47,B
S5622,ULJDU,SEC47,B
S5623,SWVGB,SEC47,B
S5624,JSPCP,SEC47,B
S5625,CYVSK,SEC47,B
S5626,GBFNL,SEC47,B
S5627,YCRIN,SEC47,B
S5628,NHIVG,SEC47,B
S5629,LITNG,SEC47,B
S5630,SAVVV,SEC47,B
S5631,NPCNM,SEC47,B
S5632,MHLVJ,SEC47,B
S5633,WKYHQ,SEC47,B
S5634,TVMTL,SEC47,B
S5635,VQUNK,SEC47,B
S5636,AXNQF,SEC47,B
S5637,FHILN,SEC47,B
S5638,LETTN,SEC47,B
S5639,OAATG,SEC47,B
S5640,FPMEI,SEC47,B
S5641,UGKWM,SEC47,B
S5642,ZQUEE,SEC47,B
S5643,WXRPN,SEC47,B
S5644,UOUWZ,SEC47,B
S5645,JXDIF,SEC47,B
S5646,CINGK,SEC47,B
S5647,RVSKV,SEC47,B
S5648,EAZWU,SEC47,B
S5649,YYSUA,SEC47,B
S5650,BLLXF,SEC47,B
S5651,JWVTO,SEC47,B
S5652,FTDGF,SEC47,B
S5653,AFDNW,SEC47,B
S5654,WKIJI,SEC47,B
S5655,YMRSX,SEC47,B
S5656,IKRQD,SEC47,B
S5657,WALLQ,SEC47,B
S5658,KQKQG,SEC47,B
S5659,MBTPO,SEC47,B
S5660,YVQPP,SEC47,B
S5661,TJOPH,SEC47,B
S5662,HIRAE,SEC47,B
S5663,ETFWN,SEC47,B
S5664,JWCTR,SEC47,B
S5665,TOUKS,SEC47,B
S5666,HPSJP,SEC47,B
S5667,BRTGH,SEC47,B
S5668,EBWYC,SEC47,B
S5669,EFQYZ,SEC47,B
S5670,ZUFCH,SEC47,B
S5671,DQLSJ,SEC47,B
S5672,DJKSK,SEC47,B
S5673,YMLYI,SEC47,B
S5674,BCKQD,SEC47,B
S5675,XXGJZ,SEC47,B
S5676,DSLEA,SEC47,B
S5677,BIIWW,SEC47,B
S5678,LHEYF,SEC47,B
S5679,PLWCI,SEC47,B
S5680,OTQTV,SEC47,B
S5681,WYGPD,SEC47,B
S5682,JSVJL,SEC47,B
S5683,UWDFM,SEC47,B
S5684,ZEQYI,SEC47,B
S5685,VWHML,SEC47,B
S5686,JNRSE,SEC47,B
S5687,VJMPO,SEC47,B
S5688,BSSPU,SEC47,B
S5689,UNELA,SEC47,B
S5690,CXHML,SEC47,B
S5691,HXUMB,SEC47,B
S5692,NMNVI,SEC47,B
S5693,WKEWW,SEC47,B
S5694,LAUSV,SEC47,B
S5695,FXEQT,SEC47,B
S5696,MEHQL,SEC47,B
S5697,GRIBX,SEC47,B
S5698,HUTMJ,SEC47,B
S5699,UOFJT,SEC47,B
S5700,MTDWK,SEC48,B
S5701,OMYHZ,SEC48,B
S5702,FTSSA,SEC48,B
S5703,HCMPX,SEC48,B
S5704,HLBYE,SEC48,B
S5705,PHXGS,SEC48,B
S5706,BSAWK,SEC48,B
S5707,ODZDE,SEC48,B
S5708,BCKAJ,SEC48,B
S5709,DFITA,SEC48,B
S5710,CVJPD,SEC48,B
S5711,SGQDJ,SEC48,B
S5712,WJYLC,SEC48,B
S5713,RMGYC,SEC48,B
S5714,GGTAA,SEC48,B
S5715,KDKVU,SEC48,B
S5716,TBIFY,SEC48,B
S5717,UQDPL,SEC48,B
S5718,PALKY,SEC48,B
S5719,CEOKL,SEC48,B
S5720,POSTR,SEC48,B
S5721,SRXMH,SEC48,B
S5722,FGOQJ,SEC48,B
S5723,ZPOMZ,SEC48,B
S5724,UZAGC,SEC48,B
S5725,RDBTG,SEC48,B
S5726,GKGJG,SEC48,B
S5727,FIYIL,SEC48,B
S5728,DVWXL,SEC48,B
S5729,OYNBS,SEC48,B
S5730,QRXFP,SEC48,B
S5731,ZYWTN,SEC48,B
S5732,FXZMB,SEC48,B
S5733,UVEAF,SEC48,B
S5734,VDRTO,SEC48,B
S5735,LKXYT,SEC48,B
S5736,SAPAR,SEC48,B
S5737,WSOCI,SEC48,B
S5738,QPRVD,SEC48,B
S5739,WNTTJ,SEC48,B
S5740,NGKMK,SEC48,B
S5741,WLODE,SEC48,B
S5742,IARBJ,SEC48,B
S5743,JLZSW,SEC48,B
S5744,LSTIL,SEC48,B
S5745,BCIPZ,SEC48,B
S5746,NLQWS,SEC48,B
S5747,TGUKJ,SEC48,B
S5748,QAHMX,SEC48,B
S5749,GUVZF,SEC48,B
S5750,NNNAS,SEC48,B
S5751,MXPFY,SEC48,B
S5752,CNXBI,SEC48,B
S5753,HSHEJ,SEC48,B
S5754,DBTAU,SEC48,B
S5755,MYZTC,SEC48,B
S5756,HGLKM,SEC48,B
S5757,FILLG,SEC48,B
S5758,EQFNI,SEC48,B
S5759,TAPBM,SEC48,B
S5760,FWZAL,SEC48,B
S5761,TSDKH,SEC48,B
S5762,TQDCL,SEC48,B
S5763,PHOCK,SEC48,B
S5764,ZLEZX,SEC48,B
S5765,LWJLQ,SEC48,B
S5766,FAWJI,SEC48,B
S5767,FYVGH,SEC48,B
S5768,ENZAS,SEC48,B
S5769,WFZAO,SEC48,B
S5770,OWILJ,SEC48,B
S5771,GFQDI,SEC48,B
S5772,NHCYO,SEC48,B
S5773,COVGB,SEC48,B
S5774,SVPXG,SEC48,B
S5775,JYYED,SEC48,B
S5776,KBOMS,SEC48,B
S5777,YYARL,SEC48,B
S5778,RKKHH,SEC48,B
S5779,KZIHV,SEC48,B
S5780,TBNIM,SEC48,B
S5781,EBJSA,SEC48,B
S5782,RGNTR,SEC48,B
S5783,OWDHP,SEC48,B
S5784,EQOWF,SEC48,B
S5785,YWDQM,SEC48,B
S5786,KMCOD,SEC48,B
S5787,SHBIY,SEC48,B
S5788,FXWWG,SEC48,B
S5789,UWRDK,SEC48,B
S5790,FHSZC,SEC48,B
S5791,ZWVOI,SEC48,B
S5792,IZGYS,SEC48,B
S5793,LGKAK,SEC48,B
S5794,MQHOF,SEC48,B
S5795,IMGVJ,SEC48,B
S5796,IVMES,SEC48,B
S5797,DKFPS,SEC48,B
S5798,PBPBB,SEC48,B
S5799,IDYEL,SEC48,B
S5800,JKTAF,SEC49,B
S5801,MOQKH,SEC49,B
S5802,PSRGB,SEC49,B
S5803,SPXDU,SEC49,B
S5804,UHWPE,SEC49,B
S5805,CLXNJ,SEC49,B
S5806,SWHEY,SEC49,B
S5807,WCVLS,SEC49,B
S5808,WCPFB,SEC49,B
S5809,LIQUZ,SEC49,B
S5810,IAKJE,SEC49,B
S5811,AUVLV,SEC49,B
S5812,EJZIT,SEC49,B
S5813,QQQKB,SEC49,B
S5814,LNPCW,SEC49,B
S5815,ZZPSK,SEC49,B
S5816,LQENE,SEC49,B
S5817,SALNS,SEC49,B
S5818,VRCDU,SEC49,B
S5819,ANHDJ,SEC49,B
S5820,GGZHG,SEC49,B
S5821,YDQAN,SEC49,B
S5822,VWAJN,SEC49,B
S5823,QDCAM,SEC49,B
S5824,JTCJR,SEC49,B
S5825,UELFW,SEC49,B
S5826,TXIMM,SEC49,B
S5827,KJEGH,SEC49,B
S5828,BWKMR,SEC49,B
S5829,CLPZO,SEC49,B
S5830,CEVFH,SEC49,B
S5831,QNTWX,SEC49,B
S5832,ARCFJ,SEC49,B
S5833,MOOIA,SEC49,B
S5834,JPPVB,SEC49,B
S5835,WFZQS,SEC49,B
S5836,TSUNG,SEC49,B
S5837,IDSDI,SEC49,B
S5838,ABJKN,SEC49,B
S5839,MCFSW,SEC49,B
S5840,TWLJV,SEC49,B
S5841,KHXSF,SEC49,B
S5842,ATYXY,SEC49,B
S5843,NDGUP,SEC49,B
S5844,QSAGP,SEC49,B
S5845,EIBBQ,SEC49,B
S5846,HJAAY,SEC49,B
S5847,PNFLT,SEC49,B
S5848,BADSL,SEC49,B
S5849,GNWTA,SEC49,B
S5850,OFMOF,SEC49,B
S5851,YFVTH,SEC49,B
S5852,FCNKV,SEC49,B
S5853,EXQEA,SEC49,B
S5854,DTSYZ,SEC49,B
S5855,WQZGN,SEC49,B
S5856,IMTIZ,SEC49,B
S5857,BODLI,SEC49,B
S5858,MXIRF,SEC49,B
S5859,SRKRA,SEC49,B
S5860,RKAFL,SEC49,B
S5861,REHLL,SEC49,B
S5862,WURLC,SEC49,B
S5863,RQGPP,SEC49,B
S5864,WITYL,SEC49,B
S5865,RFICG,SEC49,B
S5866,WFUMX,SEC49,B
S5867,OSMVI,SEC49,B
S5868,YSYEU,SEC49,B
S5869,VXQOZ,SEC49,B
S5870,HLXGT,SEC49,B
S5871,ZTYDQ,SEC49,B
S5872,NQKKC,SEC49,B
S5873,BKRBB,SEC49,B
S5874,CWXSL,SEC49,B
S5875,DNCVT,SEC49,B
S5876,WUOLH,SEC49,B
S5877,BOHIA,SEC49,B
S5878,OJSYU,SEC49,B
S5879,PGYEH,SEC49,B
S5880,LTLXJ,SEC49,B
S5881,IUMMX,SEC49,B
S5882,GGPQB,SEC49,B
S5883,ZGMWI,SEC49,B
S5884,VEINM,SEC49,B
S5885,XTXHY,SEC49,B
S5886,MZQTC,SEC49,B
S5887,CZWRG,SEC49,B
S5888,GVCPR,SEC49,B
S5889,VDWNR,SEC49,B
S5890,NGVEJ,SEC49,B
S5891,CEIIF,SEC49,B
S5892,KWTLM,SEC49,B
S5893,UVBQN,SEC49,B
S5894,UXJYN,SEC49,B
S5895,DDCCM,SEC49,B
S5896,OWZEN,SEC49,B
S5897,YSIIV,SEC49,B
S5898,RPFRI,SEC49,B
S5899,AATIA,SEC49,B
S5900,FOLSZ,SEC50,B
S5901,QIQIH,SEC50,B
S5902,AAKQL,SEC50,B
S5903,UGFEU,SEC50,B
S5904,TNWUL,SEC50,B
S5905,VRHSP,SEC50,B
S5906,VJKZB,SEC50,B
S5907,ULPHJ,SEC50,B
S5908,MERFG,SEC50,B
S5909,MEXES,SEC50,B
S5910,GDZSM,SEC50,B
S5911,VXUGX,SEC50,B
S5912,ZDHUA,SEC50,B
S5913,GNRCM,SEC50,B
S5914,INPDQ,SEC50,B
S5915,DFOFH,SEC50,B
